age,job,salary,marital,education,targeted,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
47,blue-collar,20000,married,primary,yes,no,300,yes,no,unknown,13,may,103,3,-1,0,unknown,no
37,entrepreneur,120000,divorced,secondary,yes,no,175,yes,yes,unknown,13,may,753,6,-1,0,unknown,yes
57,retired,55000,married,tertiary,yes,no,3571,no,no,unknown,13,may,708,2,-1,0,unknown,no
41,blue-collar,20000,married,primary,yes,no,1135,yes,no,unknown,13,may,265,1,-1,0,unknown,no
55,admin.,50000,divorced,unknown,no,no,789,yes,no,unknown,13,may,434,2,-1,0,unknown,no
51,admin.,50000,divorced,secondary,yes,no,2195,yes,no,unknown,13,may,59,1,-1,0,unknown,no
27,blue-collar,20000,single,secondary,yes,no,1311,yes,no,unknown,13,may,805,2,-1,0,unknown,no
53,management,100000,married,secondary,yes,yes,-689,yes,no,unknown,13,may,242,1,-1,0,unknown,no
39,admin.,50000,single,secondary,yes,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown,no
35,admin.,50000,married,secondary,yes,no,56,yes,no,unknown,13,may,93,6,-1,0,unknown,no
28,technician,60000,single,secondary,yes,no,26765,no,no,unknown,13,may,210,8,-1,0,unknown,no
29,blue-collar,20000,divorced,unknown,no,no,17,yes,no,unknown,13,may,31,2,-1,0,unknown,no
51,technician,60000,married,secondary,yes,no,463,yes,no,unknown,13,may,213,5,-1,0,unknown,no
46,admin.,50000,single,secondary,yes,no,751,yes,no,unknown,13,may,104,2,-1,0,unknown,no
50,unemployed,8000,married,secondary,yes,no,3478,yes,no,unknown,13,may,342,3,-1,0,unknown,no
56,entrepreneur,120000,married,unknown,no,no,88,yes,no,unknown,13,may,172,2,-1,0,unknown,no
28,blue-collar,20000,married,secondary,yes,no,64,yes,no,unknown,13,may,160,3,-1,0,unknown,no
51,management,100000,married,tertiary,yes,no,36,yes,no,unknown,13,may,535,2,-1,0,unknown,no
54,housemaid,16000,married,secondary,yes,no,42,yes,no,unknown,13,may,514,5,-1,0,unknown,no
47,blue-collar,20000,married,primary,yes,no,113,yes,no,unknown,13,may,276,1,-1,0,unknown,no
49,self-employed,60000,married,secondary,yes,no,358,yes,yes,unknown,13,may,176,3,-1,0,unknown,no
46,blue-collar,20000,divorced,primary,yes,no,274,yes,no,unknown,13,may,20,1,-1,0,unknown,no
41,management,100000,married,tertiary,yes,no,0,yes,no,unknown,13,may,161,1,-1,0,unknown,no
45,admin.,50000,married,secondary,yes,no,985,yes,no,unknown,13,may,390,1,-1,0,unknown,no
31,blue-collar,20000,married,primary,yes,no,81,yes,no,unknown,13,may,245,4,-1,0,unknown,no
53,admin.,50000,divorced,secondary,yes,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no
60,admin.,50000,divorced,unknown,no,no,791,yes,no,unknown,13,may,144,1,-1,0,unknown,no
55,retired,55000,married,secondary,yes,no,708,yes,no,unknown,13,may,901,2,-1,0,unknown,no
54,technician,60000,divorced,secondary,yes,no,51,yes,no,unknown,13,may,123,1,-1,0,unknown,no
46,blue-collar,20000,married,primary,yes,no,0,yes,no,unknown,13,may,204,3,-1,0,unknown,no
41,technician,60000,single,unknown,no,no,356,yes,no,unknown,13,may,93,2,-1,0,unknown,no
34,admin.,50000,married,secondary,yes,no,34,yes,no,unknown,13,may,188,3,-1,0,unknown,no
51,technician,60000,married,secondary,yes,no,12061,yes,no,unknown,13,may,332,1,-1,0,unknown,no
31,admin.,50000,single,secondary,yes,no,513,yes,no,unknown,13,may,180,1,-1,0,unknown,no
55,technician,60000,married,secondary,yes,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,no
44,management,100000,married,tertiary,yes,no,126,yes,no,unknown,13,may,92,1,-1,0,unknown,no
25,services,70000,single,secondary,yes,no,54,yes,no,unknown,13,may,318,2,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,373,yes,no,unknown,13,may,94,1,-1,0,unknown,no
33,blue-collar,20000,married,secondary,yes,no,304,yes,no,unknown,13,may,139,2,-1,0,unknown,no
46,blue-collar,20000,married,secondary,yes,no,781,no,no,unknown,13,may,152,1,-1,0,unknown,no
43,blue-collar,20000,divorced,primary,yes,no,42,no,no,unknown,13,may,188,1,-1,0,unknown,no
46,management,100000,married,tertiary,yes,no,618,yes,no,unknown,13,may,54,3,-1,0,unknown,no
53,blue-collar,20000,married,secondary,yes,no,1570,yes,no,unknown,13,may,29,1,-1,0,unknown,no
52,technician,60000,divorced,secondary,yes,no,1161,yes,no,unknown,13,may,271,1,-1,0,unknown,no
57,management,100000,divorced,unknown,no,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,no
31,blue-collar,20000,single,secondary,yes,no,-745,yes,no,unknown,13,may,227,1,-1,0,unknown,no
54,services,70000,married,secondary,yes,no,88,yes,no,unknown,13,may,190,1,-1,0,unknown,no
37,management,100000,married,tertiary,yes,no,1330,yes,no,unknown,13,may,60,1,-1,0,unknown,no
41,blue-collar,20000,married,secondary,yes,no,641,yes,no,unknown,13,may,161,1,-1,0,unknown,no
44,admin.,50000,married,secondary,yes,no,1423,yes,no,unknown,13,may,162,4,-1,0,unknown,no
26,services,70000,single,secondary,yes,no,8206,yes,no,unknown,13,may,213,2,-1,0,unknown,no
40,blue-collar,20000,married,primary,yes,no,4436,yes,no,unknown,13,may,67,2,-1,0,unknown,no
32,admin.,50000,divorced,secondary,yes,no,1611,yes,yes,unknown,13,may,93,1,-1,0,unknown,no
44,technician,60000,single,tertiary,no,no,607,yes,no,unknown,13,may,119,2,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,300,yes,no,unknown,13,may,297,3,-1,0,unknown,no
35,technician,60000,married,secondary,yes,no,304,yes,no,unknown,13,may,3,1,-1,0,unknown,no
49,services,70000,married,secondary,yes,no,254,yes,no,unknown,13,may,179,1,-1,0,unknown,no
44,technician,60000,married,secondary,yes,no,3790,yes,no,unknown,13,may,342,2,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,59,yes,no,unknown,13,may,420,1,-1,0,unknown,no
39,blue-collar,20000,married,secondary,yes,no,1554,yes,no,unknown,13,may,378,1,-1,0,unknown,no
51,blue-collar,20000,divorced,tertiary,no,no,257,yes,no,unknown,13,may,190,1,-1,0,unknown,no
59,retired,55000,divorced,primary,yes,no,643,yes,no,unknown,13,may,354,2,-1,0,unknown,no
42,admin.,50000,married,secondary,yes,no,128,yes,no,unknown,13,may,190,1,-1,0,unknown,no
47,services,70000,divorced,secondary,yes,no,743,yes,yes,unknown,13,may,367,1,-1,0,unknown,no
57,blue-collar,20000,married,primary,yes,no,1460,no,no,unknown,13,may,91,2,-1,0,unknown,no
42,management,100000,married,secondary,yes,no,-32,yes,no,unknown,13,may,77,1,-1,0,unknown,no
40,services,70000,married,primary,yes,no,1117,yes,no,unknown,13,may,280,1,-1,0,unknown,no
44,technician,60000,married,primary,yes,no,2887,yes,no,unknown,13,may,182,1,-1,0,unknown,no
38,admin.,50000,single,unknown,no,no,446,yes,no,unknown,13,may,386,1,-1,0,unknown,no
51,management,100000,married,tertiary,yes,no,1212,yes,no,unknown,13,may,184,1,-1,0,unknown,no
48,management,100000,married,tertiary,yes,no,2218,yes,no,unknown,13,may,43,2,-1,0,unknown,no
48,blue-collar,20000,married,secondary,yes,no,705,no,no,unknown,13,may,108,2,-1,0,unknown,no
42,blue-collar,20000,divorced,primary,yes,no,299,yes,no,unknown,13,may,253,2,-1,0,unknown,no
48,entrepreneur,120000,married,tertiary,yes,no,313,yes,no,unknown,13,may,195,2,-1,0,unknown,no
49,management,100000,married,tertiary,yes,no,12482,yes,yes,unknown,13,may,46,3,-1,0,unknown,no
44,services,70000,married,secondary,yes,no,29312,no,no,unknown,13,may,226,1,-1,0,unknown,no
44,services,70000,married,primary,yes,no,2226,yes,yes,unknown,13,may,55,1,-1,0,unknown,no
32,blue-collar,20000,single,secondary,yes,no,1940,yes,yes,unknown,13,may,299,3,-1,0,unknown,no
43,blue-collar,20000,married,secondary,yes,no,576,yes,yes,unknown,13,may,148,1,-1,0,unknown,no
44,services,70000,divorced,secondary,yes,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no
53,admin.,50000,divorced,secondary,yes,no,887,yes,no,unknown,13,may,169,2,-1,0,unknown,no
43,blue-collar,20000,married,primary,yes,no,17,yes,no,unknown,13,may,119,10,-1,0,unknown,no
31,technician,60000,married,secondary,yes,no,106,yes,no,unknown,13,may,101,13,-1,0,unknown,no
48,management,100000,married,tertiary,yes,no,489,yes,no,unknown,13,may,60,1,-1,0,unknown,no
46,technician,60000,single,secondary,yes,no,148,yes,no,unknown,13,may,210,1,-1,0,unknown,no
41,blue-collar,20000,divorced,secondary,yes,no,14,yes,yes,unknown,13,may,65,6,-1,0,unknown,no
26,management,100000,married,tertiary,yes,no,1531,yes,no,unknown,13,may,129,4,-1,0,unknown,no
26,blue-collar,20000,married,secondary,yes,no,3108,yes,no,unknown,13,may,481,3,-1,0,unknown,no
52,admin.,50000,divorced,secondary,yes,no,26,yes,no,unknown,13,may,215,1,-1,0,unknown,no
47,blue-collar,20000,married,primary,yes,no,2466,yes,no,unknown,13,may,142,2,-1,0,unknown,no
47,blue-collar,20000,married,unknown,no,no,1045,yes,no,unknown,13,may,411,2,-1,0,unknown,no
27,blue-collar,20000,married,primary,yes,yes,-588,no,no,unknown,13,may,531,2,-1,0,unknown,no
31,services,70000,married,secondary,yes,no,413,yes,no,unknown,13,may,65,1,-1,0,unknown,no
60,retired,55000,married,tertiary,yes,no,0,yes,no,unknown,13,may,34,4,-1,0,unknown,no
58,retired,55000,married,primary,yes,no,193,yes,yes,unknown,13,may,788,3,-1,0,unknown,no
44,blue-collar,20000,married,secondary,yes,no,1340,yes,no,unknown,13,may,244,1,-1,0,unknown,no
32,blue-collar,20000,married,secondary,yes,no,363,yes,no,unknown,13,may,431,1,-1,0,unknown,no
33,blue-collar,20000,married,primary,yes,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no
38,admin.,50000,married,secondary,yes,no,607,yes,no,unknown,13,may,315,3,-1,0,unknown,no
35,technician,60000,divorced,secondary,yes,no,556,yes,no,unknown,13,may,214,1,-1,0,unknown,no
47,technician,60000,married,secondary,yes,no,449,yes,yes,unknown,13,may,92,4,-1,0,unknown,no
32,blue-collar,20000,single,secondary,yes,no,338,yes,no,unknown,13,may,73,3,-1,0,unknown,no
41,management,100000,married,primary,yes,no,-4,yes,yes,unknown,13,may,181,3,-1,0,unknown,no
30,management,100000,single,tertiary,no,no,623,yes,no,unknown,13,may,159,2,-1,0,unknown,no
60,retired,55000,married,secondary,yes,no,1390,no,yes,unknown,13,may,58,2,-1,0,unknown,no
36,blue-collar,20000,divorced,secondary,yes,no,719,yes,no,unknown,13,may,1052,1,-1,0,unknown,no
46,blue-collar,20000,married,primary,yes,no,369,yes,no,unknown,13,may,916,2,-1,0,unknown,yes
58,blue-collar,20000,married,primary,yes,no,1357,yes,no,unknown,13,may,150,2,-1,0,unknown,no
52,entrepreneur,120000,married,unknown,no,no,0,yes,no,unknown,13,may,165,2,-1,0,unknown,no
55,management,100000,married,secondary,yes,no,0,yes,no,unknown,13,may,309,2,-1,0,unknown,no
43,blue-collar,20000,married,primary,yes,no,2047,yes,no,unknown,13,may,163,2,-1,0,unknown,no
24,admin.,50000,single,secondary,yes,no,507,yes,no,unknown,13,may,210,3,-1,0,unknown,no
24,blue-collar,20000,married,primary,yes,no,-427,yes,no,unknown,13,may,165,3,-1,0,unknown,no
25,blue-collar,20000,married,secondary,yes,no,53,yes,no,unknown,13,may,331,2,-1,0,unknown,no
40,technician,60000,married,secondary,yes,no,93,yes,no,unknown,13,may,134,2,-1,0,unknown,no
31,blue-collar,20000,married,secondary,yes,no,822,yes,no,unknown,13,may,185,6,-1,0,unknown,no
31,technician,60000,single,secondary,yes,no,849,yes,yes,unknown,13,may,295,2,-1,0,unknown,no
26,blue-collar,20000,single,secondary,yes,no,-214,yes,no,unknown,13,may,86,4,-1,0,unknown,no
52,blue-collar,20000,married,secondary,yes,no,161,yes,no,unknown,13,may,274,2,-1,0,unknown,no
25,technician,60000,single,tertiary,no,no,800,yes,no,unknown,13,may,151,4,-1,0,unknown,no
40,blue-collar,20000,married,secondary,yes,no,598,yes,no,unknown,13,may,69,11,-1,0,unknown,no
42,blue-collar,20000,divorced,secondary,yes,no,-135,yes,no,unknown,13,may,15,11,-1,0,unknown,no
31,technician,60000,married,tertiary,yes,no,0,yes,yes,unknown,13,may,164,2,-1,0,unknown,no
43,entrepreneur,120000,married,secondary,yes,no,59,no,no,unknown,13,may,437,2,-1,0,unknown,no
57,blue-collar,20000,married,primary,yes,no,452,yes,no,unknown,13,may,139,4,-1,0,unknown,no
30,housemaid,16000,single,secondary,yes,no,49,yes,no,unknown,13,may,267,2,-1,0,unknown,no
23,blue-collar,20000,married,primary,yes,no,-213,no,no,unknown,13,may,165,2,-1,0,unknown,no
53,blue-collar,20000,divorced,primary,yes,no,2477,yes,no,unknown,13,may,175,2,-1,0,unknown,no
44,self-employed,60000,married,secondary,yes,no,264,yes,no,unknown,13,may,198,2,-1,0,unknown,no
48,technician,60000,married,secondary,yes,no,4265,yes,no,unknown,13,may,220,2,-1,0,unknown,no
59,retired,55000,divorced,tertiary,no,no,559,yes,no,unknown,13,may,168,2,-1,0,unknown,no
33,management,100000,married,secondary,yes,no,-15,yes,no,unknown,13,may,247,3,-1,0,unknown,no
60,retired,55000,married,secondary,yes,no,926,yes,no,unknown,13,may,291,2,-1,0,unknown,no
42,services,70000,married,secondary,yes,no,693,yes,no,unknown,13,may,187,2,-1,0,unknown,no
44,management,100000,single,tertiary,no,no,9956,yes,no,unknown,13,may,194,2,-1,0,unknown,no
50,management,100000,single,tertiary,no,no,1300,yes,no,unknown,13,may,379,2,-1,0,unknown,no
54,retired,55000,married,secondary,yes,no,2626,no,no,unknown,13,may,151,2,-1,0,unknown,no
29,admin.,50000,single,secondary,yes,no,-44,yes,no,unknown,13,may,166,4,-1,0,unknown,no
59,self-employed,60000,married,tertiary,yes,no,593,no,no,unknown,13,may,64,2,-1,0,unknown,no
37,technician,60000,married,secondary,yes,no,511,yes,no,unknown,13,may,232,4,-1,0,unknown,no
55,retired,55000,married,secondary,yes,no,493,yes,no,unknown,13,may,647,7,-1,0,unknown,no
53,retired,55000,divorced,tertiary,no,no,599,yes,no,unknown,13,may,322,3,-1,0,unknown,no
31,services,70000,married,secondary,yes,no,272,yes,no,unknown,13,may,133,12,-1,0,unknown,no
49,management,100000,married,tertiary,yes,no,735,yes,no,unknown,13,may,50,3,-1,0,unknown,no
28,blue-collar,20000,married,primary,yes,no,15,yes,no,unknown,13,may,87,2,-1,0,unknown,no
47,blue-collar,20000,married,primary,yes,no,159,yes,no,unknown,13,may,771,2,-1,0,unknown,no
31,blue-collar,20000,married,primary,yes,no,651,yes,no,unknown,13,may,241,2,-1,0,unknown,no
49,housemaid,16000,divorced,primary,yes,no,198,yes,no,unknown,13,may,205,3,-1,0,unknown,no
59,blue-collar,20000,married,unknown,no,no,-278,yes,no,unknown,13,may,318,2,-1,0,unknown,no
34,blue-collar,20000,married,secondary,yes,no,-100,yes,no,unknown,13,may,109,9,-1,0,unknown,no
43,admin.,50000,married,primary,yes,no,15,yes,no,unknown,13,may,304,2,-1,0,unknown,no
38,blue-collar,20000,married,primary,yes,no,0,no,no,unknown,13,may,209,2,-1,0,unknown,no
41,services,70000,married,secondary,yes,no,108,yes,yes,unknown,13,may,83,7,-1,0,unknown,no
44,blue-collar,20000,married,primary,yes,no,617,yes,no,unknown,13,may,227,2,-1,0,unknown,no
31,services,70000,single,secondary,yes,no,516,yes,no,unknown,13,may,271,2,-1,0,unknown,no
35,blue-collar,20000,married,primary,yes,no,11,yes,no,unknown,13,may,326,4,-1,0,unknown,no
37,admin.,50000,married,secondary,yes,no,1026,yes,no,unknown,13,may,389,2,-1,0,unknown,no
58,admin.,50000,married,secondary,yes,no,3635,no,no,unknown,13,may,273,2,-1,0,unknown,no
24,blue-collar,20000,married,secondary,yes,no,32,no,no,unknown,13,may,264,3,-1,0,unknown,no
35,blue-collar,20000,single,primary,yes,no,-123,yes,no,unknown,13,may,1106,4,-1,0,unknown,no
33,blue-collar,20000,divorced,secondary,yes,no,-238,yes,no,unknown,13,may,73,2,-1,0,unknown,no
40,entrepreneur,120000,married,tertiary,yes,no,1089,yes,yes,unknown,13,may,195,5,-1,0,unknown,no
46,admin.,50000,divorced,tertiary,no,no,3749,yes,no,unknown,13,may,69,19,-1,0,unknown,no
41,blue-collar,20000,married,primary,yes,no,3140,yes,no,unknown,13,may,87,9,-1,0,unknown,no
33,blue-collar,20000,married,tertiary,yes,no,221,yes,no,unknown,13,may,122,7,-1,0,unknown,no
35,blue-collar,20000,divorced,primary,yes,no,300,yes,no,unknown,13,may,945,2,-1,0,unknown,yes
57,retired,55000,divorced,primary,yes,no,515,yes,no,unknown,13,may,288,2,-1,0,unknown,no
40,technician,60000,married,primary,yes,no,819,yes,no,unknown,13,may,50,3,-1,0,unknown,no
36,blue-collar,20000,married,secondary,yes,no,722,yes,no,unknown,13,may,816,3,-1,0,unknown,no
47,management,100000,divorced,secondary,yes,no,3346,yes,yes,unknown,13,may,284,2,-1,0,unknown,no
50,blue-collar,20000,married,primary,yes,no,419,yes,no,unknown,13,may,116,4,-1,0,unknown,no
51,technician,60000,married,secondary,yes,no,330,yes,no,unknown,13,may,72,4,-1,0,unknown,no
41,management,100000,divorced,tertiary,no,no,1576,yes,no,unknown,13,may,232,2,-1,0,unknown,no
38,management,100000,married,tertiary,yes,no,258,yes,no,unknown,13,may,124,3,-1,0,unknown,no
39,blue-collar,20000,married,primary,yes,no,317,yes,no,unknown,13,may,326,3,-1,0,unknown,no
25,services,70000,single,secondary,yes,yes,57,yes,yes,unknown,13,may,190,5,-1,0,unknown,no
43,technician,60000,married,secondary,yes,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes
33,blue-collar,20000,married,secondary,yes,no,152,yes,no,unknown,13,may,351,2,-1,0,unknown,no
45,blue-collar,20000,married,secondary,yes,no,2429,yes,no,unknown,13,may,171,2,-1,0,unknown,no
58,unknown,0,divorced,secondary,yes,no,3111,yes,no,unknown,13,may,166,2,-1,0,unknown,no
57,blue-collar,20000,married,primary,yes,no,1352,yes,no,unknown,13,may,104,2,-1,0,unknown,no
27,unemployed,8000,single,tertiary,no,no,37,yes,no,unknown,13,may,163,3,-1,0,unknown,no
25,technician,60000,single,tertiary,no,no,640,yes,no,unknown,13,may,492,2,-1,0,unknown,no
38,blue-collar,20000,married,unknown,no,no,113,no,no,unknown,13,may,25,10,-1,0,unknown,no
28,technician,60000,single,secondary,yes,no,468,yes,no,unknown,13,may,152,3,-1,0,unknown,no
33,services,70000,married,secondary,yes,no,184,yes,no,unknown,13,may,109,4,-1,0,unknown,no
44,blue-collar,20000,single,secondary,yes,no,633,yes,no,unknown,13,may,1032,1,-1,0,unknown,no
57,admin.,50000,married,secondary,yes,no,7,yes,no,unknown,14,may,65,6,-1,0,unknown,no
46,blue-collar,20000,single,secondary,yes,no,57,yes,no,unknown,14,may,194,4,-1,0,unknown,no
57,technician,60000,divorced,secondary,yes,no,0,yes,no,unknown,14,may,360,2,-1,0,unknown,no
42,blue-collar,20000,divorced,primary,yes,no,419,yes,yes,unknown,14,may,96,4,-1,0,unknown,no
46,admin.,50000,married,secondary,yes,no,120,yes,no,unknown,14,may,20,11,-1,0,unknown,no
39,entrepreneur,120000,married,secondary,yes,no,580,yes,no,unknown,14,may,323,4,-1,0,unknown,no
27,blue-collar,20000,married,secondary,yes,no,362,yes,no,unknown,14,may,332,2,-1,0,unknown,no
42,management,100000,married,secondary,yes,no,43,yes,no,unknown,14,may,735,8,-1,0,unknown,no
58,admin.,50000,married,secondary,yes,no,749,yes,no,unknown,14,may,151,2,-1,0,unknown,no
42,admin.,50000,single,secondary,yes,no,243,yes,no,unknown,14,may,46,5,-1,0,unknown,no
48,blue-collar,20000,married,primary,yes,no,9004,no,no,unknown,14,may,158,3,-1,0,unknown,no
57,services,70000,single,secondary,yes,no,2236,yes,no,unknown,14,may,73,2,-1,0,unknown,no
52,admin.,50000,single,secondary,yes,no,3348,yes,no,unknown,14,may,407,4,-1,0,unknown,no
54,blue-collar,20000,divorced,primary,yes,no,2062,yes,no,unknown,14,may,438,2,-1,0,unknown,no
55,retired,55000,married,secondary,yes,no,188,no,no,unknown,14,may,139,2,-1,0,unknown,no
46,blue-collar,20000,married,primary,yes,no,1483,yes,no,unknown,14,may,174,3,-1,0,unknown,no
48,entrepreneur,120000,married,unknown,no,no,2550,yes,no,unknown,14,may,175,3,-1,0,unknown,no
25,admin.,50000,single,secondary,yes,yes,53,yes,no,unknown,14,may,313,4,-1,0,unknown,no
38,management,100000,divorced,tertiary,no,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown,no
46,retired,55000,married,primary,yes,no,1374,no,yes,unknown,14,may,22,3,-1,0,unknown,no
48,technician,60000,married,unknown,no,no,67,yes,no,unknown,14,may,328,4,-1,0,unknown,no
43,blue-collar,20000,married,primary,yes,no,4998,yes,no,unknown,14,may,93,4,-1,0,unknown,no
52,technician,60000,married,secondary,yes,no,0,no,no,unknown,14,may,97,2,-1,0,unknown,no
27,blue-collar,20000,single,secondary,yes,yes,-2,yes,yes,unknown,14,may,123,5,-1,0,unknown,no
29,blue-collar,20000,married,secondary,yes,no,23,yes,no,unknown,14,may,219,4,-1,0,unknown,no
